0,0,-0.193608,0,-0.0274199,-0.00230584,0,0.177204,-0.00342918,-0.00811539,0,0.0660725,-0.0102904,0.0217571,0.0972718,0,-0.165611,-0.00549459,0.011356,0.0238767,-0.100998,0,-0.0957839,0.0129436,-0.0388425,-0.0702403,-0.0310238,0.0221954,0,0.158238,0.011551,-0.00986959,-0.0297392,0.073618,0.00563398,-0.0154395,0,0.112743,-0.0108786,0.0491389,0.0580061,0.0498897,-0.0240905,0.00264068,-0.00836527,0,-0.146516,-0.0126222,0.009029,0.0292053,-0.0611928,-0.0142044,0.0132737,0.00190859,0.115117,0,-0.12679,0.0082706,-0.060375,-0.0492487,-0.0631744,0.0251155,-0.00517921,0.0168547,0.0274594,-0.0975489
0,0,-0.0264061,0,-0.00193331,0.00213705,0,0.0239313,0.000189387,0.00995124,0,0.00154926,-0.000481568,0.000920749,0.01652,0,-0.0222265,0.00066443,-0.0088505,0.00366537,-0.0227585,0,-0.0013475,-3.77321e-05,-0.00159527,-0.0108991,-0.00420662,-0.000449638,0,0.0201067,-0.00187196,0.00791781,-0.00375594,0.0157139,0.000259408,0.003274,0,0.00158421,-0.000201718,0.00252444,0.00901608,0.00340089,0.00177853,-0.0011381,-0.00129839,0,-0.0189166,0.0019846,-0.00662316,0.00341087,-0.0140874,0.00168939,-0.00591603,0.00293258,0.00203675,0,-0.00167053,0.000400995,-0.00275051,-0.00812472,-0.00259352,-0.00127079,-0.00215411,0.00481398,-0.00217285,0.00479603
0.193608,0.0264061,0,-0.223336,-0.00374058,-0.23798,-0.0557794,-0.00113574,-0.0290697,-0.0421008,0.227509,0.00840652,0.202415,-0.00536238,0.20928,0.082204,0.00305364,0.0481768,0.0329031,0.0130018,0.0234836,-0.223289,-0.0143143,-0.188941,0.00851263,-0.168543,0.040838,-0.140334,-0.105619,-0.00304856,-0.0649231,-0.0281337,-0.0189314,-0.0104491,-0.0367389,0.10615,0.211593,0.015144,0.17784,-0.0094243,0.155123,-0.0533913,0.0990138,0.000312865,-0.0244103,0.125353,0.0050683,0.0822551,0.0295181,0.024661,0.00207386,0.0495707,-0.0679391,0.00909932,-0.123091,-0.202621,-0.0220563,-0.168938,0.0111351,-0.147869,0.0607259,-0.0835208,-0.000998508,0.0137111,-0.0146832,0.120679
0,0,0.223336,0,0.0344769,0.0149089,0,-0.2054,0.000598263,-0.00480391,0,-0.0706609,-0.00504669,-0.0237909,-0.110941,0,0.194042,0.00681181,-0.000447487,-0.0279992,0.130678,0,0.101264,0.00316882,0.0383421,0.0816238,0.0374621,-0.0424321,0,-0.183478,-0.0125058,0.00171029,0.0378506,-0.0988712,-0.00603087,0.0204962,0,-0.122195,-0.00470101,-0.0473846,-0.0683786,-0.0578751,0.0417293,-0.00627565,0.0340541,0,0.171927,0.0149993,-0.00166853,-0.0423686,0.0850932,0.0167285,-0.0176796,0.00389001,-0.1627,0,0.138123,0.00653986,0.0567445,0.0568486,0.0725433,-0.0398597,0.00585007,-0.0300905,-0.0358136,0.0927338
0.0274199,0.00193331,0.00374058,-0.0344769,0,-0.0403685,-0.00409558,-0.00277565,-0.00298712,0.00609534,0.0374188,0.000387322,0.032745,4.27309e-05,0.00842955,0.00486363,0.00142576,0.00354119,-0.00388731,0.000290621,0.022469,-0.0367638,-0.00177594,-0.0288496,0.00321198,-0.00938943,0.00729682,-0.0245083,-0.00647851,-0.00151531,-0.00234219,0.00263924,-0.00192658,-0.0120817,-0.00336982,0.0126863,0.0333336,0.002732,0.0260047,-0.0057027,0.00808866,-0.00602125,0.013884,0.000134086,-0.00519489,0.0077169,0.00163254,0.00158344,-0.00320669,0.00436368,0.00926606,-0.00083609,-0.00548487,-0.00826558,0.00956594,-0.030392,-0.00276123,-0.0238152,0.00723927,-0.00515312,0.00372022,-0.0108884,0.00440417,-0.00382956,0.00767596,-0.0184178
0.00230584,-0.00213705,0.23798,-0.0149089,0.0403685,0,0.00314851,-0.21327,-0.00253011,-0.122491,0.029907,-0.0787594,0.00252219,-0.0767074,-0.21291,-0.010397,0.19133,0.00323516,0.0934161,0.00853299,0.121116,-0.0340531,0.108582,-0.00561252,0.123173,0.168528,0.0193596,0.207192,0.0115739,-0.182757,0.00446631,-0.0880156,-0.0204393,-0.0797109,0.0404686,-0.173933,0.0292849,-0.131063,0.00721566,-0.155141,-0.15725,-0.0286201,-0.134595,-0.0495883,0.146664,-0.0182771,0.17088,-0.0146201,0.0774153,0.0320989,0.068798,-0.0526043,0.112119,0.00685967,-0.106876,-0.0281729,0.150035,-0.00846715,0.178423,0.147124,0.0351251,0.109339,0.0645198,-0.129053,-0.00169166,0.134097
0,0,0.0557794,0,0.00409558,-0.00314851,0,-0.0503257,-0.000153576,-0.0203886,0,-0.00412078,0.000556152,-0.0018792,-0.0365677,0,0.0469082,-0.00129854,0.0176744,-0.00801796,0.0469001,0,0.00451278,-1.72165e-05,0.00340839,0.0249882,0.00816923,0.00292125,0,-0.0425852,0.00299968,-0.0159293,0.00868774,-0.0327584,-0.000594382,-0.00758077,0,-0.00532022,0.00027092,-0.00493225,-0.020837,-0.00748563,-0.00415692,0.00198298,0.00741426,0,0.0396983,-0.00321226,0.0136953,-0.00812012,0.029322,-0.00235265,0.0116968,-0.00458445,-0.0118482,0,0.00545602,-0.000626335,0.00523828,0.0189293,0.00634868,0.00290216,0.00382058,-0.0125159,0.00266778,-0.00509193
-0.177204,-0.0239313,0.00113574,0.2054,0.00277565,0.21327,0.0503257,0,0.0255988,0.0423664,-0.210172,-0.00687898,-0.181966,0.00506529,-0.19449,-0.0744885,-0.00196249,-0.0430103,-0.0324705,-0.0120034,-0.0162773,0.206688,0.011918,0.170406,-0.00723345,0.156057,-0.0357401,0.131785,0.0966197,0.00161337,0.0588943,0.027719,0.0158634,0.00858581,0.0322806,-0.098302,-0.195947,-0.0122214,-0.160745,0.00723691,-0.143854,0.0485939,-0.0955899,-0.000332111,0.0121132,-0.115627,-0.00345689,-0.0755913,-0.0293517,-0.0196643,-0.00209849,-0.0465562,0.0657182,-0.0133638,0.121108,0.187698,0.0181177,0.152668,-0.00844248,0.138167,-0.0568769,0.0811446,0.00384511,-0.00940291,0.0193262,-0.110307
0.00342918,-0.000189387,0.0290697,-0.000598263,0.00298712,0.00253011,0.000153576,-0.0255988,0,-0.038846,-0.00172657,-0.00621853,-0.00134145,-0.00524327,-0.00237212,0.00115687,0.0225868,0.000121414,0.0289216,-0.0017088,0.00806958,0.00229489,0.00848548,0.000530066,0.00594803,0.00304735,-0.000231485,0.0216601,-0.00214268,-0.0199419,-9.39963e-05,-0.0242456,0.00328661,-0.00811924,0.00727071,-0.0142695,-0.00237843,-0.00927195,-0.000157151,-0.00637569,-0.00261005,-0.00179317,-0.0110097,-0.00618825,0.0180909,0.00260438,0.0176449,7.24926e-06,0.0210218,-0.00508286,0.00707582,-0.00491434,0.00482049,0.00701662,-0.0102033,0.00272396,0.00960203,-6.11023e-05,0.00673002,0.0011631,0.00363897,0.00778507,0.00455673,-0.0101995,-0.00675828,0.00144024
0.00811539,-0.00995124,0.0421008,0.00480391,-0.00609534,0.122491,0.0203886,-0.0423664,0.038846,0,-0.0192974,0.0149248,-0.106036,0.0272754,-0.0738077,-0.02434,0.0470923,-0.0637343,0.00253007,-0.0580366,-0.0399615,0.0231878,-0.0211066,0.101358,-0.042788,0.0552599,-0.000501751,-0.0848684,0.0354581,-0.0436237,0.0823017,0.00085753,0.0883496,0.0241131,0.00478801,0.168002,-0.019378,0.0238478,-0.0961086,0.0503191,-0.0443915,0.00314459,0.0505005,0.0482757,-0.18139,-0.0426637,0.0399907,-0.096986,-0.00277265,-0.114448,-0.022231,-0.00913827,-0.111123,-0.0499441,0.308173,0.0192384,-0.0233862,0.0928552,-0.0527079,0.0405692,-0.00381056,-0.0401649,-0.0595177,0.137497,0.0132756,-0.442262
